->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service,->_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadUserReview_user-review-service,27
2772,-1,4022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,4378,4542,-1,-1,1240,-1,-1,1220,-1,-1,5733
2873,-1,4034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,4383,4478,-1,-1,1272,-1,-1,-1,-1,1259,5633
2479,-1,3410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,3983,4078,-1,-1,1267,-1,-1,1244,-1,-1,4241
2859,-1,3781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4119,4223,-1,-1,1321,-1,-1,1315,-1,-1,4989
2350,-1,3351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,3858,3977,-1,-1,1093,-1,-1,-1,-1,1067,4209
2560,-1,3507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,3940,4046,-1,-1,1218,-1,-1,-1,-1,1202,4628
2550,-1,4516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,4945,5042,-1,-1,1340,-1,-1,1329,-1,-1,5739
1938,-1,2751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,3678,3844,-1,-1,939,-1,-1,917,-1,-1,5063
-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,370
2222,-1,3154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,3551,3658,-1,-1,1238,-1,-1,1225,-1,-1,4527
2975,-1,4052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4437,4535,-1,-1,1887,-1,-1,-1,-1,1863,5067
-1,-1,599,-1,2151,-1,-1,-1,-1,-1,1095,-1,-1,1111,-1,-1,-1,4215,4327,-1,-1,-1,-1,330,-1,-1,-1,5265
-1,1082,2985,-1,-1,-1,-1,-1,-1,-1,-1,355,-1,-1,312,-1,-1,4223,4304,-1,-1,-1,-1,2737,-1,-1,-1,4572
3661,-1,5007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,6205,6298,-1,-1,1256,-1,-1,1383,-1,-1,6772
3139,-1,4101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4897,4985,-1,-1,1786,-1,-1,-1,-1,1760,5556
2841,-1,3958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,4368,4469,-1,-1,1318,-1,-1,-1,-1,1295,5500
2501,-1,3436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,4064,4160,-1,-1,1287,-1,-1,-1,-1,1265,5041
3257,-1,4442,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,124,4812,4905,-1,-1,291,-1,-1,1907,-1,-1,5651
-1,-1,2944,-1,-1,-1,-1,-1,-1,-1,-1,1257,-1,-1,-1,1240,-1,3987,4078,-1,-1,-1,-1,2414,-1,-1,-1,5156
2265,-1,3823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,513,4559,4659,-1,-1,1192,-1,-1,1164,-1,-1,5326
3182,-1,4608,-1,-1,-1,-1,-1,-1,313,-1,-1,-1,-1,-1,-1,97,5200,5292,-1,-1,345,-1,-1,1396,-1,-1,6042
-1,-1,3285,-1,-1,-1,-1,-1,1035,-1,-1,-1,1022,-1,-1,-1,110,3700,3809,-1,-1,-1,-1,-1,-1,-1,-1,4472
-1,-1,4434,1234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4682,4769,-1,1246,-1,1873,-1,-1,-1,-1,5228
-1,-1,717,-1,-1,-1,-1,-1,-1,-1,-1,1256,-1,-1,-1,1172,-1,4189,4381,-1,-1,-1,111,2213,-1,-1,-1,5000
2251,-1,3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,3552,3646,-1,-1,1209,-1,-1,-1,-1,1182,4865
-1,-1,2850,-1,-1,-1,-1,-1,-1,-1,-1,1203,-1,-1,-1,1190,-1,3587,3685,-1,-1,-1,-1,2619,-1,-1,-1,4398
2674,-1,3830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,4837,4924,-1,-1,1375,-1,-1,1352,-1,-1,5435
-1,-1,2912,-1,-1,-1,-1,-1,1060,-1,-1,-1,1047,-1,-1,-1,76,3253,3383,-1,-1,-1,-1,-1,-1,-1,-1,4019
-1,1136,720,-1,-1,-1,-1,-1,-1,-1,-1,1150,-1,-1,-1,-1,-1,4529,4618,-1,-1,-1,121,2994,-1,-1,-1,4934
2569,-1,3553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,4678,4781,-1,-1,1042,-1,-1,1019,-1,-1,5628
-1,-1,3597,-1,-1,-1,-1,-1,1412,-1,-1,-1,-1,-1,-1,-1,98,4720,4817,1397,-1,-1,-1,-1,-1,-1,-1,4947
2563,-1,3686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4155,4238,-1,-1,1295,-1,-1,1284,-1,-1,5369
2326,-1,3321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,3711,3798,-1,-1,1281,-1,-1,1267,-1,-1,4279
-1,-1,797,-1,-1,-1,-1,-1,-1,-1,-1,1347,-1,-1,-1,1332,-1,4268,4479,-1,-1,-1,93,2701,-1,-1,-1,4754
-1,-1,684,-1,-1,-1,-1,-1,-1,-1,-1,1042,-1,-1,-1,1021,-1,3254,3358,-1,-1,-1,77,2022,-1,-1,-1,4054
2191,-1,3259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,3728,3843,-1,-1,1189,-1,-1,1165,-1,-1,4636
2308,-1,3511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,4582,5105,-1,-1,1184,-1,-1,1161,-1,-1,6091
2092,-1,2947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3604,3680,-1,-1,1132,-1,-1,1112,-1,-1,4822
2633,-1,3669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,4642,4736,-1,-1,1387,-1,-1,1372,-1,-1,5594
2566,-1,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,3896,3988,-1,-1,1178,-1,-1,1254,-1,-1,4344
2284,-1,3245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,4399,4503,-1,-1,1227,-1,-1,-1,-1,1200,4609
2450,-1,3205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3689,3856,-1,-1,1159,-1,-1,-1,-1,1146,4512
2521,-1,3575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,3987,4097,-1,-1,1473,-1,-1,1447,-1,-1,4515
2848,-1,3958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,4321,4416,-1,-1,1384,-1,-1,1370,-1,-1,4824
2486,-1,3274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3647,3740,-1,-1,1205,-1,-1,-1,-1,1184,4528
2308,-1,3095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3806,3901,-1,-1,908,-1,-1,884,-1,-1,4801
2000,-1,3216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,4136,4231,-1,-1,1146,-1,-1,-1,-1,1132,4402
-1,-1,3088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3734,3832,-1,1198,-1,642,-1,-1,1177,-1,4443
2278,-1,3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,3845,3941,-1,-1,1177,-1,-1,-1,-1,1162,4546
3114,-1,4245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4661,4766,-1,-1,1991,-1,-1,-1,-1,1983,5416
3190,-1,4221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,4639,4733,-1,-1,1275,-1,-1,1265,-1,-1,5345
-1,-1,5298,-1,5008,-1,-1,1424,-1,-1,-1,-1,-1,1447,-1,-1,-1,5824,5912,-1,-1,-1,-1,-1,-1,-1,-1,6416
2306,-1,3272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,3990,4139,-1,-1,1159,-1,-1,-1,-1,1135,4358
-1,-1,2467,-1,2299,-1,-1,-1,-1,-1,1129,-1,-1,1142,-1,-1,-1,3145,3244,-1,-1,-1,-1,-1,-1,-1,-1,4148
2297,-1,3519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3896,4000,-1,-1,1199,-1,-1,-1,-1,1176,4061
2308,-1,3532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,3907,4009,-1,-1,1112,-1,-1,1098,-1,-1,4174
2686,-1,3669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,4039,4146,-1,-1,1352,-1,-1,1336,-1,-1,4441
2422,-1,3314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3703,3796,-1,-1,1391,-1,-1,-1,-1,1373,4427
3012,-1,3995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4358,4455,-1,-1,1071,-1,-1,-1,-1,1057,4635
2355,-1,3473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3994,4099,-1,-1,1245,-1,-1,-1,-1,1228,4309
-1,-1,3042,-1,-1,-1,-1,-1,-1,-1,-1,1449,-1,-1,-1,1428,-1,4387,4480,-1,-1,-1,-1,2791,-1,-1,-1,5134
2474,-1,3499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,4350,4443,-1,-1,1066,-1,-1,1034,-1,-1,5344
2420,-1,3419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3793,3888,-1,-1,1324,-1,-1,-1,-1,1313,4696
-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,682
-1,-1,2562,-1,-1,-1,-1,-1,968,-1,-1,-1,-1,-1,-1,-1,92,2991,3094,952,-1,-1,-1,-1,-1,-1,-1,3618
2387,-1,4250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,4721,4836,-1,-1,1131,-1,-1,-1,-1,1118,5848
2090,-1,3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3803,3894,-1,-1,1161,-1,-1,1148,-1,-1,5009
1859,-1,3536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,3902,4010,-1,-1,1038,-1,-1,-1,-1,1023,4436
2452,-1,3568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231,4024,4164,-1,-1,1181,-1,-1,1168,-1,-1,4710
2270,-1,3283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,3645,3736,-1,-1,1080,-1,-1,1059,-1,-1,4623
2538,-1,3677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,4217,4295,-1,-1,1132,-1,-1,1116,-1,-1,5060
-1,-1,-1,-1,-1,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1031
-1,-1,513,-1,350,-1,-1,-1,-1,-1,-1,1290,-1,-1,-1,1269,-1,3564,3674,-1,-1,-1,-1,2259,-1,-1,-1,4134
2389,-1,3456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,3820,3912,-1,-1,1126,-1,-1,-1,-1,1115,4254
3355,-1,4260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4636,4818,-1,-1,2317,-1,-1,2301,-1,-1,5623
2617,-1,3776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,4258,4364,-1,-1,1308,-1,-1,-1,-1,1298,5084
-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,712
-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,371
2877,-1,4000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,4467,4562,-1,-1,1305,-1,-1,1313,-1,-1,4918
2406,-1,3425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,3980,4079,-1,-1,1028,-1,-1,-1,-1,1004,4507
2648,-1,3503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,4405,4497,-1,-1,1281,-1,-1,-1,-1,1253,4793
2355,-1,3658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,4070,4181,-1,-1,1263,-1,-1,1239,-1,-1,5011
2965,-1,3774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,4273,4380,-1,-1,2103,-1,-1,-1,-1,2088,4878
2473,-1,3825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171,4222,4320,-1,-1,1408,-1,-1,-1,-1,1393,4602
2779,-1,3846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,4649,4739,-1,-1,1271,-1,-1,-1,-1,1259,5143
3131,-1,4180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,4684,4777,-1,-1,1857,-1,-1,1833,-1,-1,5332
2470,-1,3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,4833,4924,-1,-1,1293,-1,-1,-1,-1,1272,5640
2616,-1,3613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4119,4255,-1,-1,1101,-1,-1,1077,-1,-1,5042
2216,-1,3608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4093,4167,-1,-1,1143,-1,-1,-1,-1,1119,4870
2441,-1,3547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,3973,4072,-1,-1,1136,-1,-1,1116,-1,-1,4481
2367,-1,3467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,3869,3969,-1,-1,1206,-1,-1,-1,-1,1181,4991
3188,-1,4130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,4959,5042,-1,-1,1551,-1,-1,1538,-1,-1,5214
2097,-1,3284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,4182,4273,-1,-1,1307,-1,-1,-1,-1,1288,5110
2166,-1,2993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,3379,3471,-1,-1,1115,-1,-1,-1,-1,1102,3939
3587,-1,4663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,5077,5217,-1,-1,1110,-1,-1,-1,-1,1086,6124
2865,-1,3789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4271,4391,-1,-1,1243,-1,-1,1213,-1,-1,5031
2642,-1,4083,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,-1,112,4459,4566,-1,-1,306,-1,-1,1243,-1,-1,5223
2705,-1,3547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,3938,4053,-1,-1,1325,-1,-1,1301,-1,-1,4348
-1,-1,2536,-1,-1,-1,-1,-1,-1,-1,-1,1086,-1,-1,-1,1057,-1,4346,4444,-1,-1,-1,-1,2273,-1,-1,-1,4749
2978,-1,3892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,4358,4456,-1,-1,1364,-1,-1,1340,-1,-1,4669
2749,-1,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4302,4413,-1,-1,1389,-1,-1,-1,-1,1374,4995
-1,-1,3784,-1,-1,-1,-1,-1,-1,-1,-1,1395,-1,-1,-1,1384,-1,4469,4564,-1,-1,-1,-1,3565,-1,-1,-1,5364
2442,-1,3399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,3729,3827,-1,-1,1163,-1,-1,1141,-1,-1,3969
2370,-1,3313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,3942,4057,-1,-1,1364,-1,-1,-1,-1,1350,4802
2173,-1,3148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3467,3554,-1,-1,1169,-1,-1,1149,-1,-1,4543
-1,1131,3421,-1,-1,-1,-1,-1,-1,-1,-1,1157,-1,-1,-1,-1,-1,3970,4064,-1,-1,-1,-1,2337,-1,-1,-1,4654
-1,-1,3588,1303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4370,4481,-1,1315,-1,110,-1,-1,-1,-1,5492
2101,-1,3377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,405,3727,3824,-1,-1,1284,-1,-1,-1,-1,1268,4314
-1,-1,4230,-1,4071,-1,-1,1331,-1,-1,-1,-1,-1,1351,-1,-1,-1,4964,5073,-1,-1,-1,-1,-1,-1,-1,-1,5763
2141,-1,3308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3816,3904,-1,-1,1101,-1,-1,1081,-1,-1,4227
-1,-1,3855,-1,-1,-1,-1,-1,1174,-1,-1,-1,-1,-1,-1,-1,111,4262,4358,1162,-1,-1,-1,-1,-1,-1,-1,5317
2486,-1,4130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,4489,4590,-1,-1,1323,-1,-1,-1,-1,1340,5066
2208,-1,3096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,4522,4639,-1,-1,1062,-1,-1,-1,-1,1031,4691
-1,-1,3576,-1,3358,-1,279,-1,-1,-1,1325,-1,-1,315,-1,-1,-1,4018,4113,-1,-1,-1,-1,-1,-1,-1,-1,4545
3558,-1,4627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,5352,5450,-1,-1,2219,-1,-1,-1,-1,2199,5880
2471,-1,3433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,3722,3809,-1,-1,1155,-1,-1,-1,-1,1144,4171
333,-1,1341,1395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,5751,5858,-1,1421,-1,109,-1,-1,-1,-1,6273
2384,-1,3411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4682,4831,-1,-1,1314,-1,-1,1288,-1,-1,5539
3310,-1,4422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,5129,5217,-1,-1,1200,-1,-1,1184,-1,-1,6017
3052,-1,4221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,5251,5351,-1,-1,1429,-1,-1,1387,-1,-1,6215
2765,-1,3730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,138,4268,4441,-1,-1,1120,-1,-1,1100,-1,-1,5146
2495,-1,3375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,3770,3879,-1,-1,1248,-1,-1,-1,-1,1226,4233
-1,-1,3220,-1,-1,-1,-1,-1,-1,-1,-1,1164,-1,-1,-1,1142,-1,3849,3929,-1,-1,-1,-1,2906,-1,-1,-1,4848
3004,-1,3943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,4352,4446,-1,-1,1215,-1,-1,1201,-1,-1,5436
2674,-1,3582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3951,4063,-1,-1,1070,-1,-1,1047,-1,-1,4974
-1,1524,3402,-1,-1,-1,-1,-1,-1,-1,-1,1547,-1,-1,-1,-1,-1,4105,4244,-1,-1,-1,-1,3048,-1,-1,-1,5324
-1,1129,2924,-1,-1,-1,-1,-1,-1,-1,-1,1143,-1,-1,-1,-1,-1,4756,4856,-1,-1,-1,-1,2492,-1,-1,-1,5015
2410,-1,3537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,4007,4107,-1,-1,1186,-1,-1,-1,-1,1158,4425
2483,-1,3255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,3828,3928,-1,-1,1132,-1,-1,1108,-1,-1,4902
2758,-1,3811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,4507,4625,-1,-1,1219,-1,-1,1193,-1,-1,4714
3092,-1,4178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,4807,4893,-1,-1,1486,-1,-1,1462,-1,-1,5586
-1,-1,8090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8706,8804,-1,1171,-1,118,-1,-1,1210,-1,9946
-1,-1,-1,-1,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1272
-1,-1,-1,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,319
2465,-1,3424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,3811,3913,-1,-1,1103,-1,-1,1075,-1,-1,4357
2491,-1,3436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,3920,4015,-1,-1,1410,-1,-1,-1,-1,1397,4556
-1,-1,622,-1,-1,-1,-1,-1,-1,-1,-1,339,-1,-1,304,973,-1,4472,4592,-1,-1,-1,99,2755,-1,-1,-1,5325
2070,-1,2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3343,3446,-1,-1,1106,-1,-1,1084,-1,-1,4427
-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,359
-1,-1,2633,-1,-1,-1,-1,-1,-1,-1,-1,963,-1,-1,-1,944,-1,3245,3357,-1,-1,-1,-1,2404,-1,-1,-1,3705
-1,-1,3034,-1,-1,-1,-1,-1,1231,-1,-1,-1,-1,-1,-1,-1,101,4532,4612,1210,-1,-1,-1,-1,-1,-1,-1,5455
2256,-1,3477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3835,3932,-1,-1,1194,-1,-1,1173,-1,-1,4002
2284,-1,3173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4123,4219,-1,-1,1382,-1,-1,-1,-1,1362,5149
-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,711
-1,-1,-1,-1,-1,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1083
