,index,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service,->_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadUserReview_user-review-service,27,label
247,435,-1,-1,3389,-1,-1,-1,-1,-1,1751,-1,-1,-1,-1,-1,-1,-1,69,3775,3881,1727,-1,-1,-1,-1,-1,-1,-1,3968,1
248,555,-1,1290,3331,-1,-1,-1,-1,-1,-1,-1,-1,283,-1,-1,243,-1,-1,3916,4016,-1,-1,-1,-1,3077,-1,-1,-1,4639,1
249,986,2425,-1,3384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3845,3964,-1,-1,1417,-1,-1,-1,-1,1403,4201,1
250,877,2825,-1,4047,-1,-1,-1,-1,-1,-1,359,-1,-1,-1,-1,-1,-1,100,4385,4475,-1,-1,398,-1,-1,1194,-1,-1,5459,1
251,437,2087,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,3335,3430,-1,-1,1103,-1,-1,1090,-1,-1,3540,1
252,830,2548,-1,4597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,5345,5551,-1,-1,1112,-1,-1,-1,-1,1097,5719,1
253,903,2294,-1,3598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,4449,4553,-1,-1,1276,-1,-1,1257,-1,-1,5687,1
254,459,2386,-1,3523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3933,4193,-1,-1,1241,-1,-1,1223,-1,-1,4752,1
255,259,2650,-1,4061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,4752,4923,-1,-1,1389,-1,-1,-1,-1,1369,5560,1
256,73,2360,-1,3892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4361,4461,-1,-1,1073,-1,-1,1049,-1,-1,5363,1
257,117,-1,-1,3049,-1,-1,-1,-1,-1,1215,-1,-1,-1,-1,-1,-1,-1,90,4268,4357,1202,-1,-1,-1,-1,-1,-1,-1,4915,1
258,948,-1,-1,707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4171,4267,-1,1549,-1,99,459,-1,1526,-1,4940,1
259,990,-1,-1,1007,-1,2798,-1,-1,-1,-1,-1,1656,-1,-1,1671,-1,-1,-1,4320,4443,-1,-1,-1,106,-1,-1,-1,-1,4901,1
260,5,-1,1018,2666,-1,-1,-1,-1,-1,-1,-1,-1,1033,-1,-1,-1,-1,-1,3231,3340,-1,-1,-1,-1,2126,-1,-1,-1,3790,1
261,29,2859,-1,4697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1976,-1,-1,1033,-1,-1,3897,-1,-1,4001,0
262,857,2638,-1,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,4474,4591,-1,-1,1388,-1,-1,1362,-1,-1,5405,1
263,283,3257,-1,4442,-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,124,4812,4905,-1,-1,291,-1,-1,1907,-1,-1,5651,1
264,836,2649,-1,3796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4699,4874,-1,-1,1197,-1,-1,-1,-1,1166,5942,1
265,11,2977,-1,4013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,4968,5062,-1,-1,1578,-1,-1,1552,-1,-1,6052,1
266,430,2488,-1,3438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4374,4492,-1,-1,1597,-1,-1,-1,-1,1582,5205,1
267,264,3649,-1,4816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,5673,5782,-1,-1,1810,-1,-1,-1,-1,1798,5854,1
268,495,237,-1,3753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,4225,4341,-1,-1,1205,-1,-1,-1,-1,1178,4579,1
269,56,3214,-1,4162,-1,-1,-1,-1,-1,-1,306,-1,-1,-1,-1,-1,-1,96,4753,4826,-1,-1,350,-1,-1,-1,-1,969,5617,1
270,982,201,-1,3520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,3968,4090,-1,-1,1159,-1,-1,-1,-1,1136,4888,1
271,969,-1,-1,3278,-1,-1,-1,-1,-1,1156,-1,-1,-1,1133,-1,-1,-1,97,3635,3733,-1,-1,-1,-1,-1,-1,-1,-1,3925,1
272,54,2753,-1,4058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,4979,5091,-1,-1,1404,-1,-1,1384,-1,-1,5733,1
273,638,2076,-1,3206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,3586,3677,-1,-1,1215,-1,-1,1193,-1,-1,4349,1
274,548,-1,-1,4449,-1,-1,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,103,4863,5020,1176,-1,-1,-1,-1,-1,-1,-1,5507,1
275,84,2585,-1,3589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,4017,4117,-1,-1,1219,-1,-1,1198,-1,-1,4960,1
276,91,3521,-1,3413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1119,95,-1,-1,2137,-1,-1,-1,-1,-1,3757,0
277,321,2308,-1,3532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,3907,4009,-1,-1,1112,-1,-1,1098,-1,-1,4174,1
278,125,2448,-1,3738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,4175,4276,-1,-1,1159,-1,-1,1134,-1,-1,4772,1
279,340,3355,-1,4260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4636,4818,-1,-1,2317,-1,-1,2301,-1,-1,5623,1
280,839,2305,-1,3486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,3870,4053,-1,-1,1162,-1,-1,1141,-1,-1,4318,1
281,735,2058,-1,2913,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,4240,4335,-1,-1,1037,-1,-1,-1,-1,1026,5197,1
282,395,2758,-1,3811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,4507,4625,-1,-1,1219,-1,-1,1193,-1,-1,4714,1
283,151,2649,-1,3500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,3985,4121,-1,-1,1143,-1,-1,-1,-1,1127,4759,1
284,742,2541,-1,738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,4406,4498,-1,-1,1348,83,-1,1333,-1,-1,5012,1
285,956,2154,-1,3167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,3539,3642,-1,-1,1009,-1,-1,-1,-1,995,3896,1
286,674,-1,-1,3627,-1,-1,-1,-1,-1,1296,-1,-1,-1,1325,-1,-1,-1,116,4234,4338,-1,-1,-1,-1,-1,-1,-1,-1,4761,1
287,172,2720,-1,3671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,3992,4081,-1,-1,1116,-1,-1,1094,-1,-1,4379,1
288,644,2145,-1,3098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3756,3855,-1,-1,1138,-1,-1,-1,-1,1113,4042,1
289,314,2278,-1,3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,3845,3941,-1,-1,1177,-1,-1,-1,-1,1162,4546,1
290,780,2329,-1,3213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3790,3890,-1,-1,1190,-1,-1,1176,-1,-1,4077,1
291,223,2029,-1,2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,3405,3511,-1,-1,994,-1,-1,968,-1,-1,4458,1
292,177,2437,-1,3440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,3779,3897,-1,-1,1235,-1,-1,1214,-1,-1,4556,1
293,529,2625,-1,3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,4630,4779,-1,-1,1264,-1,-1,-1,-1,1244,5165,1
294,602,-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,632,1
295,798,2697,-1,3658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,4089,4195,-1,-1,1201,-1,-1,1177,-1,-1,5198,1
296,881,2724,-1,3788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,4104,4198,-1,-1,1397,-1,-1,1369,-1,-1,4738,1
297,640,2674,-1,3607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4089,4215,-1,-1,1177,-1,-1,1164,-1,-1,4685,1
298,761,-1,-1,3248,-1,-1,-1,-1,-1,1104,-1,-1,-1,1083,-1,-1,-1,130,3703,3812,-1,-1,-1,-1,-1,-1,-1,-1,4371,1
299,463,2456,-1,3379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,4762,4856,-1,-1,1115,-1,-1,1098,-1,-1,6263,1
300,331,2387,-1,4250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,4721,4836,-1,-1,1131,-1,-1,-1,-1,1118,5848,1
301,50,2457,-1,3401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3739,3822,-1,-1,1354,-1,-1,1327,-1,-1,4655,1
302,705,3043,-1,3918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4579,4708,-1,-1,1058,-1,-1,1038,-1,-1,5161,1
303,746,2154,-1,3185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,3731,3835,-1,-1,1032,-1,-1,-1,-1,1072,4266,1
304,636,2228,-1,3352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4085,4192,-1,-1,1088,-1,-1,-1,-1,1077,5375,1
305,439,-1,-1,3413,-1,-1,-1,-1,-1,1187,-1,-1,-1,-1,-1,-1,-1,96,4499,4606,1164,-1,-1,-1,-1,-1,-1,-1,5120,1
306,478,2273,-1,549,-1,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4390,4468,-1,-1,1084,-1,-1,1069,-1,-1,5712,1
307,238,2427,-1,3376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,3917,4009,-1,-1,1070,-1,-1,1045,-1,-1,4549,1
308,758,2185,-1,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,4563,4671,-1,-1,1290,-1,-1,1268,-1,-1,5153,1
309,912,2974,-1,4171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,4580,4727,-1,-1,1224,-1,-1,-1,-1,1206,5167,1
310,390,2674,-1,3582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3951,4063,-1,-1,1070,-1,-1,1047,-1,-1,4974,1
311,604,-1,-1,3476,-1,-1,-1,-1,-1,1195,-1,-1,-1,1185,-1,-1,-1,114,3856,4009,-1,-1,-1,-1,-1,-1,-1,-1,4307,1
312,951,2607,-1,3700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4185,4315,-1,-1,1210,-1,-1,1182,-1,-1,4697,1
313,757,2797,-1,3820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,4282,4382,-1,-1,1165,-1,-1,-1,-1,1143,4845,1
314,796,-1,-1,586,-1,442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4841,5041,-1,1441,-1,86,-1,-1,1422,-1,5627,1
315,837,2212,-1,3052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3848,3939,-1,-1,1021,-1,-1,-1,-1,1006,5035,1
316,844,-1,-1,2799,1260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3563,3645,-1,1273,-1,107,-1,-1,-1,-1,3941,1
317,487,-1,1176,490,-1,262,-1,-1,-1,-1,-1,-1,1194,-1,-1,-1,-1,-1,4662,4743,-1,-1,-1,-1,2515,-1,-1,-1,5118,1
318,680,2365,-1,3241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,3956,4044,-1,-1,1217,-1,-1,1202,-1,-1,4942,1
319,942,2674,-1,3641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,4107,4204,-1,-1,1299,-1,-1,-1,-1,1276,5213,1
320,721,-1,-1,3048,1314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4156,4254,-1,1326,-1,115,-1,-1,-1,-1,5056,1
321,763,3164,-1,4086,-1,-1,-1,-1,-1,-1,322,-1,-1,-1,-1,-1,-1,102,4878,5000,-1,-1,357,-1,-1,1081,-1,-1,5454,1
322,824,227,-1,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,4407,4532,-1,-1,1244,-1,-1,-1,-1,1185,5185,1
323,702,2975,-1,3837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,4193,4302,-1,-1,1599,-1,-1,-1,-1,1587,4852,1
324,494,-1,-1,2962,-1,-1,-1,-1,-1,1257,-1,-1,-1,-1,-1,-1,-1,89,4175,4265,1227,-1,-1,-1,-1,-1,-1,-1,4562,1
325,808,2454,-1,3279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3903,4027,-1,-1,1145,-1,-1,-1,-1,1124,4942,1
326,374,-1,-1,4230,-1,4071,-1,-1,1331,-1,-1,-1,-1,-1,1351,-1,-1,-1,4964,5073,-1,-1,-1,-1,-1,-1,-1,-1,5763,1
327,773,2474,-1,3614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,4180,4258,-1,-1,1249,-1,-1,-1,-1,1227,4339,1
328,559,-1,-1,2491,-1,-1,-1,-1,-1,-1,-1,-1,971,-1,-1,-1,949,-1,3196,3349,-1,-1,-1,-1,2262,-1,-1,-1,4156,1
329,588,-1,-1,4111,-1,-1,-1,-1,-1,1237,-1,-1,-1,-1,-1,-1,-1,117,4763,4858,1215,-1,-1,-1,-1,-1,-1,-1,5493,1
330,160,2265,-1,3446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,4334,4437,-1,-1,1161,-1,-1,1132,-1,-1,5172,1
331,826,3157,-1,4269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,5548,5663,-1,-1,1837,-1,-1,-1,-1,1810,6622,1
332,759,2562,-1,3552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4102,4200,-1,-1,1243,-1,-1,1224,-1,-1,4447,1
333,72,-1,-1,1126,-1,-1,-1,-1,-1,-1,3235,-1,-1,-1,-1,-1,-1,5097,107,4298,-1,-1,-1,-1,-1,375,-1,-1,5712,0
334,631,2417,-1,3552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3900,3995,-1,-1,1282,-1,-1,1252,-1,-1,4467,1
335,658,-1,-1,-1,-1,-1,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,525,1
336,725,2222,-1,3143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,4269,4355,-1,-1,1298,-1,-1,1274,-1,-1,4505,1
337,913,2784,-1,3849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,4206,4307,-1,-1,1127,-1,-1,-1,-1,1109,4910,1
338,107,-1,1420,3445,-1,-1,-1,-1,-1,-1,-1,-1,1452,-1,-1,-1,-1,-1,4280,4390,-1,-1,-1,-1,3191,-1,-1,-1,4831,1
339,899,-1,-1,3293,-1,-1,-1,-1,-1,1137,-1,-1,-1,1124,-1,-1,-1,91,4492,4595,-1,-1,-1,-1,-1,-1,-1,-1,6032,1
340,541,4235,-1,5407,-1,-1,-1,-1,-1,-1,2800,-1,-1,-1,-1,-1,-1,99,5755,5857,-1,-1,2838,-1,-1,-1,-1,-1,6706,1
341,281,2841,-1,3958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,4368,4469,-1,-1,1318,-1,-1,-1,-1,1295,5500,1
342,233,2322,-1,3102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,3595,3693,-1,-1,1240,-1,-1,1211,-1,-1,4413,1
343,12,2949,-1,3869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,4524,4617,-1,-1,1224,-1,-1,1205,-1,-1,5610,1
344,250,2578,-1,3805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,4322,4431,-1,-1,1127,-1,-1,-1,-1,1050,4809,1
345,768,3063,-1,3905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,4260,4368,-1,-1,1622,-1,-1,1596,-1,-1,4526,1
346,282,2501,-1,3436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,4064,4160,-1,-1,1287,-1,-1,-1,-1,1265,5041,1
347,268,2479,-1,3410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,3983,4078,-1,-1,1267,-1,-1,1244,-1,-1,4241,1
348,737,2415,-1,3341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,3648,3741,-1,-1,1177,-1,-1,1159,-1,-1,4141,1
349,341,2617,-1,3776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,4258,4364,-1,-1,1308,-1,-1,-1,-1,1298,5084,1
350,927,2231,-1,3334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,4091,4189,-1,-1,1222,-1,-1,-1,-1,1202,5253,1
351,782,2675,-1,3729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4125,4231,-1,-1,1060,-1,-1,1051,-1,-1,4946,1
352,815,-1,-1,3666,-1,-1,-1,-1,-1,-1,-1,-1,1871,-1,-1,-1,1850,-1,4330,4426,-1,-1,-1,-1,3386,-1,-1,-1,4942,1
353,385,3052,-1,4221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,5251,5351,-1,-1,1429,-1,-1,1387,-1,-1,6215,1
354,981,2811,-1,3879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,4275,4375,-1,-1,1369,-1,-1,1355,-1,-1,4985,1
355,691,2589,-1,3479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3993,4118,-1,-1,1329,-1,-1,-1,-1,1371,4973,1
356,700,2340,-1,3718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,392,4104,4204,-1,-1,1191,-1,-1,1138,-1,-1,4484,1
357,457,-1,-1,2842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4570,4670,-1,1237,-1,169,-1,-1,1197,-1,5336,1
358,479,231,-1,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,3670,3757,-1,-1,1098,-1,-1,1095,-1,-1,4223,1
359,52,-1,-1,3669,-1,-1,-1,-1,-1,-1,-1,-1,1049,-1,-1,-1,2340,-1,1041,-1,-1,-1,-1,-1,3470,-1,-1,-1,2568,0
360,772,-1,-1,2818,-1,-1,-1,-1,-1,-1,-1,-1,1315,-1,-1,-1,1297,-1,3542,3712,-1,-1,-1,-1,2576,-1,-1,-1,4035,1
361,552,2766,-1,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3963,4067,-1,-1,1209,-1,-1,-1,-1,1239,4636,1
362,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,642,1198,-1,3088,-1,3734,-1,-1,1177,-1,3832,0
363,531,-1,1462,3248,-1,-1,-1,-1,-1,-1,-1,-1,1483,-1,-1,-1,-1,-1,3813,3970,-1,-1,-1,-1,2990,-1,-1,-1,4952,1
364,121,2768,-1,3536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3934,4053,-1,-1,1546,-1,-1,1520,-1,-1,4708,1
365,880,2457,-1,3211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4538,4625,-1,-1,1263,-1,-1,-1,-1,1250,4910,1
366,187,-1,1169,721,-1,-1,-1,-1,-1,-1,-1,-1,1183,-1,-1,-1,-1,-1,3896,3989,-1,-1,-1,93,2335,-1,-1,-1,4934,1
367,455,2090,-1,3521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3943,4071,-1,-1,1012,-1,-1,990,-1,-1,4514,1
368,408,2284,-1,3173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4123,4219,-1,-1,1382,-1,-1,-1,-1,1362,5149,1
369,16,2620,-1,3671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4062,4169,-1,-1,1448,-1,-1,1438,-1,-1,4576,1
370,4,-1,-1,1329,-1,-1,-1,-1,-1,-1,332,-1,-1,-1,-1,-1,-1,3095,373,4235,-1,-1,4799,-1,-1,-1,-1,-1,5178,0
371,923,-1,-1,2829,-1,-1,-1,-1,-1,-1,-1,-1,1151,-1,-1,-1,1126,-1,3516,3609,-1,-1,-1,-1,2534,-1,-1,-1,4252,1
372,10,-1,-1,3820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2389,3456,-1,-1,-1,1126,-1,-1,-1,-1,100,3912,0
373,573,2937,-1,571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,6003,6110,-1,-1,1797,-1,361,-1,-1,1779,6669,1
374,484,2919,-1,4018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4379,4473,-1,-1,1490,-1,-1,-1,-1,1463,5575,1
375,388,-1,-1,3220,-1,-1,-1,-1,-1,-1,-1,-1,1164,-1,-1,-1,1142,-1,3849,3929,-1,-1,-1,-1,2906,-1,-1,-1,4848,1
376,940,2340,-1,3484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,3891,3982,-1,-1,1317,-1,-1,1297,-1,-1,4375,1
377,584,-1,-1,3614,-1,3450,-1,-1,-1,-1,-1,1588,-1,-1,1591,-1,-1,-1,4022,4120,-1,-1,-1,-1,-1,-1,-1,-1,4175,1
378,106,-1,-1,4165,1602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4793,4884,-1,1651,-1,119,-1,-1,-1,-1,5314,1
379,553,1992,-1,2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,3371,3468,-1,-1,1074,-1,-1,-1,-1,1061,4432,1
380,23,4049,-1,4873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,5252,5348,-1,-1,1578,-1,-1,1566,-1,-1,6878,1
381,998,-1,-1,2554,-1,-1,-1,-1,-1,-1,-1,-1,1024,-1,-1,-1,1012,-1,3465,3566,-1,-1,-1,-1,2321,-1,-1,-1,4029,1
